X,Y,Z,wX,wY,wZ,AlignmentRate,L,R
  9.200401, -12.965141,  11.696133,   0.215156,   0.250198,  -0.943986,   0.990893,   3.000000,   0.500000
 14.745236, -14.197344,   7.691586,   0.110496,  -0.254284,   0.960797,   0.982872,   3.000000,   0.500000
-13.216326,   9.212782,  -1.476879,  -0.301695,   0.170608,  -0.938016,   0.988202,   3.000000,   0.500000
-13.417863,   6.271457,   7.462019,  -0.066513,   0.496243,  -0.865632,   0.989758,   3.000000,   0.500000
 10.531611,   0.816706,  13.772931,   0.047016,   0.291612,  -0.955380,   0.986309,   3.000000,   0.500000
  6.442360,   9.126352,  -9.679943,  -0.215943,  -0.228689,   0.949247,   0.986929,   3.000000,   0.500000
 11.885245, -13.952169, -14.026956,   0.059001,   0.134179,  -0.989199,   0.991249,   3.000000,   0.500000
 -2.063050,  10.929071,   0.834501,  -0.601637,  -0.631207,   0.489501,   0.895857,   3.000000,   0.500000
-11.437899,  -5.002884,   8.904976,  -0.397645,  -0.658415,   0.639037,   0.983760,   3.000000,   0.500000
-10.052450,   8.223652,  12.390109,   0.387799,  -0.921624,   0.014846,   0.968276,   3.000000,   0.500000
-14.283913,  10.250365,   1.229133,   0.286800,  -0.356602,   0.889146,   0.989305,   3.000000,   0.500000
-13.755314,  -2.732956,  14.181019,   0.178350,   0.355153,  -0.917637,   0.978924,   3.000000,   0.500000
 -0.208003,   9.894723,  -7.840310,   0.324450,   0.281290,  -0.903110,   0.984289,   3.000000,   0.500000
  7.608635,   5.351791, -14.552199,   0.090576,   0.344568,  -0.934381,   0.981368,   3.000000,   0.500000
 13.094872,   0.169364,  14.508986,   0.028407,   0.162291,  -0.986334,   0.992401,   3.000000,   0.500000
  9.717809, -11.729757,  10.483801,   0.118232,   0.262293,  -0.957718,   0.990831,   3.000000,   0.500000
 -5.939357,   5.684903,  -9.361132,   0.702169,   0.088972,  -0.706429,   0.969550,   3.000000,   0.500000
 -6.367261,   7.269997,  10.826483,  -0.575383,   0.781524,  -0.241153,   0.929472,   3.000000,   0.500000
-14.343253,   6.842744,  -6.337179,   0.408829,  -0.128646,   0.903498,   0.968892,   3.000000,   0.500000
 13.707690,   0.385564, -11.910248,  -0.038289,   0.107008,  -0.993521,   0.987548,   3.000000,   0.500000
 11.664738,  12.650502,  11.455202,   0.084424,  -0.325801,   0.941661,   0.972839,   3.000000,   0.500000
 -2.734057,  -0.592359,  -7.300781,   0.797837,   0.456460,  -0.393828,   0.989151,   3.000000,   0.500000
 -8.732351,  -5.848089,   1.668716,  -0.899635,   0.089188,  -0.427438,   0.974781,   3.000000,   0.500000
-13.532156, -11.134874,   6.666017,  -0.401469,   0.345613,  -0.848159,   0.988604,   3.000000,   0.500000
-11.819621,   4.292711,   0.235705,  -0.468159,  -0.027706,  -0.883210,   0.734664,   3.000000,   0.500000
 -1.098746,  -9.204088,  10.681876,  -0.173269,  -0.924736,  -0.338881,   0.938450,   3.000000,   0.500000
 -3.640660,   0.078840,   8.115359,  -0.072292,  -0.995720,  -0.057576,   0.853943,   3.000000,   0.500000
 12.411782, -10.109627,   9.480616,  -0.073656,  -0.203317,   0.976339,   0.989855,   3.000000,   0.500000
 -4.416700,   5.679307,   7.403242,   0.273564,   0.934373,   0.228278,   0.570728,   3.000000,   0.500000
 -9.024158,  -9.778496, -10.037415,   0.231890,  -0.080864,   0.969375,   0.968165,   3.000000,   0.500000
 -9.739420, -10.465644, -10.460450,   0.253362,  -0.103107,   0.961861,   0.975810,   3.000000,   0.500000
 -3.011801,  -7.954988,   9.309418,   0.002572,   0.639780,  -0.768554,   0.826270,   3.000000,   0.500000
 10.268172, -11.421806,   3.990964,  -0.012080,  -0.284669,   0.958550,   0.951093,   3.000000,   0.500000
 11.203443,   0.025967,  -6.527416,   0.009677,  -0.030155,  -0.999498,   0.970693,   3.000000,   0.500000
  9.277749,  -1.295897,  -8.248433,  -0.124533,   0.080874,   0.988914,   0.951189,   3.000000,   0.500000
  3.361096,   9.373982,   9.058052,  -0.101553,  -0.077202,   0.991830,   0.798961,   3.000000,   0.500000
 -5.323646,  -2.939322,  12.279824,  -0.323583,   0.943105,   0.076470,   0.875154,   3.000000,   0.500000
 -7.262966,  10.817720,  10.791155,  -0.660042,   0.461254,  -0.592950,   0.879000,   3.000000,   0.500000
  6.401141,   0.143048, -11.620904,   0.290402,   0.447253,  -0.845950,   0.978197,   3.000000,   0.500000
 -8.269292,  -9.687037,   2.767912,   0.580051,  -0.130460,   0.804065,   0.967151,   3.000000,   0.500000
 13.052934,   7.167375,  11.774401,   0.365999,  -0.582245,   0.725972,   0.976020,   3.000000,   0.500000
 -9.948107,  -4.518544,  11.339980,  -0.457431,  -0.504879,   0.732020,   0.867421,   3.000000,   0.500000
  4.869021,   4.922650,   0.379508,   0.628308,  -0.460422,  -0.627089,   0.851186,   3.000000,   0.500000
-13.366129, -12.421974,   8.953810,  -0.353778,   0.266788,  -0.896474,   0.979348,   3.000000,   0.500000
-13.637929,  14.503195,  14.096332,   0.088532,  -0.675193,  -0.732309,   0.782486,   3.000000,   0.500000
-11.184084,  -8.551695,  -8.983675,   0.221478,  -0.216139,   0.950911,   0.977359,   3.000000,   0.500000
 -9.479472,   2.146931,  13.938103,   0.420145,  -0.901915,  -0.100137,   0.980031,   3.000000,   0.500000
 11.889698,   2.651068,   0.716685,  -0.070790,   0.204447,  -0.976315,   0.980512,   3.000000,   0.500000
 -1.974942,  -8.225913,  -9.372487,   0.074634,   0.495826,   0.865209,   0.925400,   3.000000,   0.500000
-11.988971,  -8.390106,  -5.742258,  -0.207919,   0.334048,  -0.919337,   0.912262,   3.000000,   0.500000
 13.112824,   1.871314,   6.811112,   0.038050,  -0.232999,   0.971732,   0.989613,   3.000000,   0.500000
 -5.568547, -14.791764,  -5.567257,  -0.063827,   0.294169,  -0.953620,   0.939404,   3.000000,   0.500000
  6.379191,   0.872410,  -2.753340,  -0.481056,   0.294137,   0.825874,   0.979335,   3.000000,   0.500000
 -0.713847,  -2.819596,   5.613334,   0.311594,  -0.545383,  -0.778117,   0.795267,   3.000000,   0.500000
 -7.508831,  -5.110767,  -6.021503,   0.747635,   0.347852,  -0.565721,   0.887633,   3.000000,   0.500000
  0.750919,  10.101448,  -7.705360,  -0.317464,  -0.341847,   0.884509,   0.986668,   3.000000,   0.500000
  2.106193,   7.317113,   0.434920,  -0.646631,  -0.023977,   0.762426,   0.946262,   3.000000,   0.500000
  6.053510,   6.900758,  -4.674389,  -0.430773,   0.016249,   0.902314,   0.941056,   3.000000,   0.500000
  2.584229,   8.569753,  -9.876993,   0.286672,   0.277711,  -0.916895,   0.992534,   3.000000,   0.500000
 -0.016061,   8.365018, -10.391663,   0.336111,   0.234262,  -0.912223,   0.980754,   3.000000,   0.500000
  2.485140,  -4.779095,   0.828224,   0.518155,  -0.413645,  -0.748607,   0.952721,   3.000000,   0.500000
  6.682992,  14.343943,   4.349671,  -0.543047,   0.535983,  -0.646391,   0.960413,   3.000000,   0.500000
 -1.462876,  14.865825,  14.758771,  -0.006772,   0.065520,  -0.997828,   0.787634,   3.000000,   0.500000
 -0.589908, -13.315991,   3.049769,   0.007882,   0.125977,   0.992002,   0.911197,   3.000000,   0.500000
  8.040919,  12.835005, -11.028038,  -0.183572,  -0.311038,   0.932500,   0.990228,   3.000000,   0.500000
 14.261589,   4.621548,   6.547627,  -0.095272,  -0.265985,   0.959257,   0.991002,   3.000000,   0.500000
 14.020028,   5.424316,  -2.178191,   0.229680,  -0.118311,   0.966048,   0.981486,   3.000000,   0.500000
 -9.106540,  -6.312621,   3.667056,   0.821274,  -0.236068,   0.519404,   0.887070,   3.000000,   0.500000
  9.815237,  -7.561222,  11.787896,  -0.378690,  -0.386498,   0.840960,   0.972648,   3.000000,   0.500000
  7.036636,   0.788658,   7.007458,   0.159175,   0.816260,  -0.555323,   0.889962,   3.000000,   0.500000
  6.594865,  -9.317542,  -0.806306,  -0.723843,   0.648023,  -0.236892,   0.690697,   3.000000,   0.500000
 -0.491759,  -5.296686,  -0.567131,   0.146430,  -0.284397,  -0.947458,   0.973978,   3.000000,   0.500000
 12.366841,   2.309324,   7.789347,   0.049657,  -0.276758,   0.959656,   0.988580,   3.000000,   0.500000
  9.093134,  -9.201382,  -4.541104,  -0.282409,   0.377085,  -0.882073,   0.752794,   3.000000,   0.500000
 11.406366,   1.816589,   0.972694,   0.027865,   0.147046,  -0.988737,   0.970684,   3.000000,   0.500000
 11.376780, -13.517772,   9.928943,   0.013174,   0.171930,  -0.985021,   0.991574,   3.000000,   0.500000
  4.090236, -11.137960,  -9.163265,   0.123228,   0.588392,  -0.799131,   0.970162,   3.000000,   0.500000
 -9.050830, -11.253922,  -4.832090,   0.314261,  -0.206072,   0.926701,   0.992092,   3.000000,   0.500000
 -8.211097,  13.783175,   5.871485,  -0.459697,   0.037399,  -0.887288,   0.983756,   3.000000,   0.500000
  0.148937,   5.468675,  -2.213392,  -0.691969,  -0.367839,   0.621187,   0.961715,   3.000000,   0.500000
  4.656231,  -7.140338,   3.231616,   0.789898,   0.145648,  -0.595692,   0.903343,   3.000000,   0.500000
  4.024952,  -5.891186,   1.720350,  -0.724657,   0.315098,   0.612851,   0.920256,   3.000000,   0.500000
  6.057968,   2.316485, -10.495328,   0.227172,   0.473939,  -0.850750,   0.978026,   3.000000,   0.500000
-10.692499, -10.142290,  -2.789111,  -0.279774,   0.262515,  -0.923478,   0.936585,   3.000000,   0.500000
  5.235901,  13.351977,   1.900320,  -0.390016,   0.610699,  -0.689155,   0.972018,   3.000000,   0.500000
 -3.822775,  -5.516885, -13.854370,   0.177932,  -0.981257,  -0.073996,   0.886504,   3.000000,   0.500000
 -3.130963,   2.573964,   9.720802,   0.406131,  -0.884294,  -0.230394,   0.912291,   3.000000,   0.500000
 -0.948465, -12.684612,   1.275937,   0.019748,  -0.141295,  -0.989770,   0.957658,   3.000000,   0.500000
-14.134907,  -7.084507,  13.911527,   0.117344,   0.472480,  -0.873495,   0.982858,   3.000000,   0.500000
 -8.846094,  -6.756112,  -2.309380,   0.928263,   0.123041,   0.350982,   0.813919,   3.000000,   0.500000
 -9.878674, -12.772324,   3.494966,  -0.443404,   0.210397,  -0.871279,   0.992673,   3.000000,   0.500000
 -7.197532,  13.155930,  12.268818,  -0.452075,   0.474267,  -0.755446,   0.920364,   3.000000,   0.500000
 -8.510285,  -2.284714,  11.577555,  -0.510890,   0.692221,   0.509727,   0.715661,   3.000000,   0.500000
-13.746636,   6.641264,   2.925149,  -0.013870,   0.462965,  -0.886268,   0.982129,   3.000000,   0.500000
 13.828355,  13.889752,   9.748379,   0.041224,  -0.315456,   0.948044,   0.977180,   3.000000,   0.500000
  1.342252,   8.352943,  10.382876,   0.416470,  -0.065919,   0.906757,   0.767533,   3.000000,   0.500000
  1.036166,   5.459676,  -1.665482,  -0.680920,  -0.201935,   0.703968,   0.965686,   3.000000,   0.500000
 11.321174,  11.785546,  -2.918256,   0.329034,  -0.456517,   0.826637,   0.982177,   3.000000,   0.500000
 14.655308,   6.645411, -12.659715,   0.320848,  -0.371150,   0.871381,   0.944247,   3.000000,   0.500000
 11.030611, -14.470037, -14.166418,  -0.116887,  -0.155860,   0.980839,   0.990027,   3.000000,   0.500000
 -1.103261,   8.379405, -11.973786,   0.335758,   0.385743,  -0.859342,   0.959532,   3.000000,   0.500000
 -3.557109,   7.484746,  11.331048,   0.713625,  -0.700333,  -0.016516,   0.848140,   3.000000,   0.500000
-14.611870,  11.193809,   1.248273,  -0.255240,   0.361384,  -0.896802,   0.992172,   3.000000,   0.500000
 -3.623924,   4.966977, -11.831754,   0.728997,   0.021547,  -0.684178,   0.975331,   3.000000,   0.500000
  6.209943,   3.381932,  -4.260833,   0.599155,  -0.148707,  -0.786702,   0.972616,   3.000000,   0.500000
 -3.931524,  -6.577416,  12.065684,  -0.275285,   0.961350,  -0.004999,   0.901762,   3.000000,   0.500000
  4.208649,  -0.578417,   3.136636,   0.512959,  -0.417060,  -0.750289,   0.976173,   3.000000,   0.500000
 12.472309,   4.584383,   8.219331,   0.034462,   0.340868,  -0.939479,   0.979887,   3.000000,   0.500000
  3.347224,  12.087368, -11.269121,  -0.322331,  -0.306185,   0.895742,   0.991309,   3.000000,   0.500000
  1.708074,   0.932589,   9.223616,   0.403820,  -0.898330,  -0.173011,   0.933876,   3.000000,   0.500000
 -0.891947,  13.201930,  11.002409,  -0.080743,  -0.328326,  -0.941107,   0.865271,   3.000000,   0.500000
  3.002300,  12.150100,   1.610460,   0.238266,  -0.506731,   0.828525,   0.841385,   3.000000,   0.500000
 -0.709278,   9.988243,  -5.335274,  -0.464028,  -0.390977,   0.794868,   0.980399,   3.000000,   0.500000
  6.568494,  -7.766715,   3.057338,   0.654531,   0.290226,  -0.698110,   0.891070,   3.000000,   0.500000
 -2.907786,  -9.911449, -10.394146,   0.144271,   0.628982,   0.763916,   0.847190,   3.000000,   0.500000
  3.207120,   3.296218,   9.979442,   0.823266,  -0.422958,  -0.378603,   0.740823,   3.000000,   0.500000
-12.937463,  -1.494006,   7.664201,  -0.375033,  -0.505103,   0.777317,   0.972136,   3.000000,   0.500000
 13.175625, -12.412954,   3.819171,   0.225730,  -0.330404,   0.916449,   0.988753,   3.000000,   0.500000
 11.443266,   3.460124,   4.357931,   0.021571,  -0.369045,   0.929161,   0.980308,   3.000000,   0.500000
  6.589411, -11.073171,   8.543901,   0.317864,   0.406351,  -0.856646,   0.975457,   3.000000,   0.500000
  1.451002,  -6.148513,  -4.023397,   0.348434,  -0.123066,  -0.929219,   0.967083,   3.000000,   0.500000
 14.523098,  -1.795565,   7.307165,  -0.335391,  -0.351342,   0.874112,   0.977010,   3.000000,   0.500000
-13.315850,  14.305916,   7.570973,   0.313257,  -0.461640,   0.829914,   0.979554,   3.000000,   0.500000
 12.319581,  -4.000978,  -3.688410,   0.611343,  -0.110940,  -0.783551,   0.840875,   3.000000,   0.500000
-13.543264,  10.442780,  13.009076,  -0.259398,   0.857972,  -0.443392,   0.843054,   3.000000,   0.500000
 -3.898422,   3.939596,   0.226975,   0.768117,   0.479612,  -0.424228,   0.984270,   3.000000,   0.500000
 11.948637, -12.858644,  14.814933,   0.073636,   0.134058,  -0.988234,   0.992933,   3.000000,   0.500000
-14.163265, -10.717062, -11.530174,  -0.155103,   0.281436,  -0.946962,   0.983155,   3.000000,   0.500000
  7.771637,  -9.082229,  -0.678310,   0.771241,  -0.621483,   0.137645,   0.686454,   3.000000,   0.500000
-12.303913,  -2.648946,   7.680127,  -0.302321,  -0.614110,   0.729021,   0.981550,   3.000000,   0.500000
  5.266199, -10.847139,  -7.703787,   0.039923,  -0.680684,   0.731488,   0.975293,   3.000000,   0.500000
  6.183071,   0.847920,  -6.030980,   0.347982,   0.073544,  -0.934612,   0.952960,   3.000000,   0.500000
  5.142979,  -6.503681,  -8.979545,   0.205178,   0.239014,  -0.949091,   0.945215,   3.000000,   0.500000
 14.984370, -12.394285,  -7.623462,  -0.121293,   0.213012,  -0.969491,   0.993088,   3.000000,   0.500000
  2.321853,   1.694110,   5.547019,   0.471057,  -0.525256,  -0.708669,   0.931190,   3.000000,   0.500000
 14.843091,   3.938041,   9.766495,   0.084502,   0.361637,  -0.928482,   0.988536,   3.000000,   0.500000
-13.291774, -14.970753,   8.357014,  -0.255821,   0.424418,  -0.868576,   0.978407,   3.000000,   0.500000
  0.093504,   6.988749,  -7.154314,   0.405527,   0.385148,  -0.828981,   0.983709,   3.000000,   0.500000
 -5.973050,  14.388006,  11.632261,   0.462695,  -0.324795,   0.824877,   0.952765,   3.000000,   0.500000
 -7.915443, -13.972029, -10.642884,   0.196980,  -0.098912,   0.975405,   0.961361,   3.000000,   0.500000
  7.336099, -13.591919,  -4.988905,  -0.089735,   0.645042,  -0.758860,   0.986625,   3.000000,   0.500000
 -2.671470, -14.947160, -14.468860,   0.044014,   0.642196,  -0.765276,   0.865969,   3.000000,   0.500000
 -3.957435, -11.145843, -11.065751,   0.164480,   0.383528,   0.908764,   0.716697,   3.000000,   0.500000
  5.339009,  -7.908365,   0.394137,  -0.729667,   0.591992,   0.342244,   0.845714,   3.000000,   0.500000
  5.581559,  -5.179133,  -1.619181,  -0.623324,   0.409859,   0.665945,   0.956845,   3.000000,   0.500000
  0.413180,  -1.413854,  -7.021637,   0.754839,   0.385573,  -0.530615,   0.971671,   3.000000,   0.500000
 11.134065,  10.815808,   2.612690,   0.360544,  -0.591351,   0.721326,   0.987920,   3.000000,   0.500000
 -9.257140, -13.630590,  -0.163842,  -0.436454,   0.210987,  -0.874638,   0.995174,   3.000000,   0.500000
 12.379391,  -0.720191, -14.322913,  -0.036409,  -0.149166,   0.988142,   0.991608,   3.000000,   0.500000
-14.138609,   3.193219,  -8.024008,  -0.573536,  -0.197041,  -0.795130,   0.967717,   3.000000,   0.500000
  8.660423,  -5.715012,  -2.071405,  -0.796492,   0.253369,   0.549003,   0.892913,   3.000000,   0.500000
 -0.904024,   8.719562,   7.180220,   0.533018,  -0.066008,   0.843525,   0.768500,   3.000000,   0.500000
 -1.886969,  -6.002636,   1.934812,   0.097609,  -0.393477,  -0.914138,   0.950479,   3.000000,   0.500000
-14.304567,   6.943097,  14.666785,  -0.304998,   0.605189,  -0.735338,   0.929901,   3.000000,   0.500000
-11.778039,  -9.341324, -11.741524,   0.173214,  -0.294359,   0.939867,   0.981890,   3.000000,   0.500000
 -0.111554,  14.136354,  14.878344,  -0.108323,   0.051508,   0.992780,   0.886922,   3.000000,   0.500000
  2.238223,  11.464103,   1.568857,   0.285116,   0.153197,  -0.946171,   0.860971,   3.000000,   0.500000
  4.992706,  13.651379, -12.742539,   0.320113,   0.330190,  -0.887976,   0.989867,   3.000000,   0.500000
 -1.068992, -14.138718,  -2.732982,   0.304298,   0.265024,  -0.914967,   0.970012,   3.000000,   0.500000
 14.830524,   0.277706,   9.440903,   0.084560,   0.259647,  -0.961994,   0.984764,   3.000000,   0.500000
 -3.213938,  10.817134,  -7.737919,   0.507834,   0.482093,  -0.713927,   0.979701,   3.000000,   0.500000
  8.033547,   4.063261, -13.666419,   0.168871,   0.313765,  -0.934363,   0.979077,   3.000000,   0.500000
-12.364560,  10.465563,   1.960088,   0.328922,  -0.262517,   0.907136,   0.982902,   3.000000,   0.500000
 -8.924886, -10.182100,  -5.730387,  -0.261321,   0.165792,  -0.950907,   0.980088,   3.000000,   0.500000
 -9.624767,  -2.418805,   6.458469,   0.512902,   0.643714,  -0.567947,   0.976698,   3.000000,   0.500000
 -6.233217,   4.676047,  -1.883959,  -0.849892,  -0.494189,   0.182923,   0.943997,   3.000000,   0.500000
  5.168026,  -2.351134,  -3.733432,  -0.422681,   0.434080,   0.795560,   0.982584,   3.000000,   0.500000
  5.478037,   1.077844,  -6.906436,  -0.330873,  -0.284590,   0.899740,   0.951635,   3.000000,   0.500000
  9.335014, -10.572086,   7.997524,   0.206920,   0.199753,  -0.957749,   0.991141,   3.000000,   0.500000
 14.736983, -12.973827,   6.878079,   0.186263,  -0.271686,   0.944189,   0.984621,   3.000000,   0.500000
  1.489658, -11.035530,  14.704087,   0.439041,   0.741458,  -0.507429,   0.911332,   3.000000,   0.500000
  2.151881,  -5.873288,   4.460798,  -0.671410,   0.143594,   0.727041,   0.837035,   3.000000,   0.500000
  0.434764,  -7.424809, -14.116674,  -0.328503,  -0.825029,   0.459796,   0.950844,   3.000000,   0.500000
-13.346346, -13.539514,   9.426119,  -0.311626,   0.290302,  -0.904773,   0.973544,   3.000000,   0.500000
